millisSinceGpsEpoch,constellationType,svid,signalType,xSatPosM,ySatPosM,zSatPosM,satClkBiasM,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM
314751806.0,1,22,GPS_L1,20276877.74217188,-3601832.0892522214,17067764.815490045,75371.01854106828,22492782.4329554,0.32,14.46507338521647,0.0,0.0
314751806.0,3,7,Glonass_L1,11234411.419691462,6391707.416724306,22031452.49971329,-3196.0261765261043,21318058.1619121,0.64,-33.50040829913133,0.0,0.0
314751806.0,3,8,Glonass_L1,22473493.899357725,-4441010.368540937,11266000.079318965,-8064.01128910266,21989687.5276191,1.28,36.909169106627786,0.0,0.0
314752006.0,1,1,GPS_L1,15483193.349953828,-161063.63457275816,21507368.18093121,9929.8792207536,22026595.468585,0.32,5.787329765022634,0.0,0.0
314752006.0,1,22,GPS_L1,20276631.54523188,-3601481.413747549,17068134.358135507,75371.01791721937,22492737.0623893,0.32,14.46507338521647,0.0,0.0
314752006.0,3,7,Glonass_L1,11233861.226352196,6391950.045991653,22031662.470779844,-3196.026165953234,21318113.4093015,0.64,-33.50040829913133,0.0,0.0
314752006.0,3,8,Glonass_L1,22473203.600909658,-4440907.473638101,11266622.77595895,-8064.011324055914,21989595.111266,0.64,36.909169106627786,0.0,0.0
314752206.0,1,1,GPS_L1,15483343.018504929,-160534.39148415186,21507269.58313557,9929.879297498235,22026579.7982895,0.32,5.787329765022634,0.0,0.0
314752206.0,1,22,GPS_L1,20276385.34594096,-3601130.7288271287,17068503.886558507,75371.01729347791,22492691.517321,0.32,14.46507338521647,0.0,0.0
314752206.0,3,7,Glonass_L1,11233311.03173521,6392192.6865535565,22031872.42077,-3196.026155315249,21318168.5345393,0.64,-33.50040829913133,0.0,0.0
314752206.0,3,8,Glonass_L1,22472913.28870588,-4440804.566955944,11267245.461799214,-8064.011359066227,21989502.6425622,0.64,36.909169106627786,0.0,0.0
314752406.0,1,1,GPS_L1,15483492.69252598,-160005.15265795882,21507170.966916434,9929.879374233547,22026564.0581931,0.32,5.787329765022634,0.0,0.0
314752406.0,1,22,GPS_L1,20276139.14429953,-3600780.0344911176,17068873.400758754,75371.01666984374,22492645.8850016,0.32,14.46507338521647,0.0,0.0
314752406.0,3,7,Glonass_L1,11232760.83584124,6392435.338409861,22032082.34968354,-3196.026144612213,21318223.8517296,0.64,-33.50040829913133,0.0,0.0
314752406.0,3,8,Glonass_L1,22472622.962746955,-4440701.648494158,11267868.136839155,-8064.011394133445,21989410.2611095,0.64,36.909169106627786,0.0,0.0
314752606.0,1,1,GPS_L1,15483642.372016754,-159475.91809467462,21507072.33227388,9929.879450959555,22026548.422798,0.32,5.787329765022634,0.0,0.0
314752606.0,1,22,GPS_L1,20275892.94030804,-3600429.330739676,17069242.900735945,75371.01604631686,22492600.4620848,0.32,14.46507338521647,0.0,0.0
314752606.0,3,7,Glonass_L1,11232210.638671024,6392678.001560406,22032292.2575203,-3196.02613384419,21318279.1165691,0.64,-33.50040829913133,0.0,0.0
314752606.0,3,8,Glonass_L1,22472332.62303346,-4440598.718252431,11268490.801078197,-8064.011429257415,21989317.740055,0.64,36.909169106627786,0.0,0.0
314752806.0,1,1,GPS_L1,15483792.056976993,-158946.68779494878,21506973.67920805,9929.879527676274,22026532.6827016,0.32,5.787329765022634,0.0,0.0
314752806.0,1,22,GPS_L1,20275646.733966973,-3600078.617573064,17069612.386489667,75371.0154228971,22492554.9868174,0.32,14.46507338521647,0.0,0.0
314752806.0,3,7,Glonass_L1,11231660.440225456,6392920.676004966,22032502.14428002,-3196.0261230112424,21318334.2243568,0.64,-33.50040829913133,0.0,0.0
314752806.0,3,8,Glonass_L1,22472042.269566048,-4440495.776230481,11269113.454515556,-8064.011464437981,21989225.3411521,0.64,36.909169106627786,0.0,0.0
314753006.0,1,1,GPS_L1,15483941.747406552,-158417.4617589689,21506875.00771899,9929.879604383716,22026516.768103,0.32,5.787329765022634,0.0,0.0
314753006.0,1,22,GPS_L1,20275400.525276624,-3599727.894991233,17069981.85801985,75371.01479958439,22492509.6511517,0.32,14.46507338521647,0.0,0.0
314753006.0,3,7,Glonass_L1,11231110.240504954,6393163.361743522,22032712.00996263,-3196.0261121134336,21318389.3670448,0.64,-33.50040829913133,0.0,0.0
314753006.0,3,8,Glonass_L1,22471751.90234513,-4440392.822427938,11269736.097151011,-8064.011499674996,21989132.9073487,0.64,36.909169106627786,0.0,0.0
314753206.0,1,1,GPS_L1,15484091.443305172,-157888.23998738435,21506776.31780683,9929.879681081902,22026501.062907,0.32,5.787329765022634,0.0,0.0
314753206.0,1,22,GPS_L1,20275154.31423749,-3599377.162994449,17070351.31532608,75371.01417637865,22492464.2805856,0.32,14.46507338521647,0.0,0.0
314753206.0,3,7,Glonass_L1,11230560.039510416,6393406.058775846,22032921.854567874,-3196.0261011508264,21318444.5097329,0.64,-33.50040829913133,0.0,0.0
314753206.0,3,8,Glonass_L1,22471461.52137136,-4440289.856844518,11270358.728983792,-8064.011534968301,21989040.4560951,0.64,36.909169106627786,0.0,0.0
314753406.0,1,1,GPS_L1,15484241.144672625,-157359.0224806908,21506677.609471656,9929.879757770845,22026485.3053604,0.32,5.787329765022634,0.0,0.0
314753406.0,1,22,GPS_L1,20274908.100850005,-3599026.421582867,17070720.75840806,75371.01355327983,22492418.8576688,0.32,14.46507338521647,0.0,0.0
314753406.0,3,7,Glonass_L1,11230009.837242575,6393648.76710178,22033131.67809556,-3196.0260901234856,21318499.8269231,0.64,-33.50040829913133,0.0,0.0
314753406.0,3,8,Glonass_L1,22471171.126645297,-4440186.879479913,11270981.350013306,-8064.011570317744,21988948.0571922,0.64,36.909169106627786,0.0,0.0
314753606.0,1,1,GPS_L1,15484390.851508688,-156829.80923938373,21506578.882713582,9929.87983445056,22026469.6001645,0.32,5.787329765022634,0.0,0.0
314753606.0,1,22,GPS_L1,20274661.885114595,-3598675.6707566464,17071090.18726548,75371.01293028779,22492373.3824014,0.32,14.46507338521647,0.0,0.0
314753606.0,3,7,Glonass_L1,11229459.633702172,6393891.486721167,22033341.480545502,-3196.026079031473,21318555.1615636,0.64,-33.50040829913133,0.0,0.0
314753606.0,3,8,Glonass_L1,22470880.718167543,-4440083.89033381,11271603.960238967,-8064.011605723172,21988855.7455403,0.64,36.909169106627786,0.0,0.0
314753806.0,1,1,GPS_L1,15484540.563813096,-156300.60026411273,21506480.13753273,9929.879911121066,22026453.7553667,0.32,5.787329765022634,0.0,0.0
314753806.0,1,22,GPS_L1,20274415.66703176,-3598324.910516048,17071459.601897947,75371.01230740245,22492327.8722335,0.32,14.46507338521647,0.0,0.0
314753806.0,3,7,Glonass_L1,11228909.4288901,6394134.217633778,22033551.261917453,-3196.0260678748527,21318610.4264032,0.64,-33.50040829913133,0.0,0.0
314753806.0,3,8,Glonass_L1,22470590.29593873,-4439980.889405928,11272226.55966,-8064.011641184435,21988763.3815379,0.64,36.909169106627786,0.0,0.0
314754006.0,1,1,GPS_L1,15484690.28158571,-155771.39555506528,21506381.37392916,9929.879987782377,22026437.9803699,0.32,5.787329765022634,0.0,0.0
314754006.0,1,22,GPS_L1,20274169.4466018,-3597974.140861026,17071829.002305377,75371.01168462372,22492282.4493167,0.32,14.46507338521647,0.0,0.0
314754006.0,3,7,Glonass_L1,11228359.222806778,6394376.959839596,22033761.022211324,-3196.026056653688,21318665.6737925,0.64,-33.50040829913133,0.0,0.0
314754006.0,3,8,Glonass_L1,22470299.85995929,-4439877.876695896,11272849.148276178,-8064.011676701374,21988671.0349856,0.64,36.909169106627786,0.0,0.0
314754206.0,1,1,GPS_L1,15484840.004826272,-155242.19511289097,21506282.59190297,9929.880064434506,22026422.2926242,0.32,5.787329765022634,0.0,0.0
314754206.0,1,22,GPS_L1,20273923.223825183,-3597623.3617918408,17072198.388487358,75371.01106195153,22492237.1485515,0.32,14.46507338521647,0.0,0.0
314754206.0,3,7,Glonass_L1,11227809.0154531,6394619.713338393,22033970.76142688,-3196.0260453680417,21318721.008433,0.64,-33.50040829913133,0.0,0.0
314754206.0,3,8,Glonass_L1,22470009.410229847,-4439774.852203431,11273471.726086734,-8064.01171227384,21988578.5488316,0.64,36.909169106627786,0.0,0.0
314754406.0,1,1,GPS_L1,15484989.733534548,-154712.9989380853,21506183.7914543,9929.880141077478,22026406.6572291,0.32,5.787329765022634,0.0,0.0
314754406.0,1,22,GPS_L1,20273676.998702377,-3597272.573308652,17072567.76044359,75371.01043938579,22492191.7430849,0.32,14.46507338521647,0.0,0.0
314754406.0,3,7,Glonass_L1,11227258.806829806,6394862.478130011,22034180.479563933,-3196.026034017977,21318776.2732725,0.64,-33.50040829913133,0.0,0.0
314754406.0,3,8,Glonass_L1,22469718.946750995,-4439671.8159282245,11274094.293091075,-8064.011747901679,21988486.1499286,0.64,36.909169106627786,0.0,0.0
314754606.0,1,1,GPS_L1,15485139.467710324,-154183.80703114384,21506084.97258322,9929.880217711298,22026390.9694833,0.32,5.787329765022634,0.0,0.0
314754606.0,1,22,GPS_L1,20273430.771233782,-3596921.7754116165,17072937.118173778,75371.00981692638,22492146.4597699,0.32,14.46507338521647,0.0,0.0
314754606.0,3,7,Glonass_L1,11226708.59693763,6395105.254214291,22034390.176622275,-3196.0260226035584,21318831.6602637,0.64,-33.50040829913133,0.0,0.0
314754606.0,3,8,Glonass_L1,22469428.4695233,-4439568.767869963,11274716.84928861,-8064.011783584736,21988393.7510257,0.64,36.909169106627786,0.0,0.0
314754806.0,1,1,GPS_L1,15485289.207353324,-153654.61939271606,21505986.13528988,9929.880294335984,22026375.1246856,0.32,5.787329765022634,0.0,0.0
314754806.0,1,22,GPS_L1,20273184.541419923,-3596570.9681009967,17073306.461677514,75371.00919457323,22492101.0543033,0.32,14.46507338521647,0.0,0.0
314754806.0,3,7,Glonass_L1,11226158.385777472,6395348.041591006,22034599.85260167,-3196.0260111248485,21318886.8204019,0.64,-33.50040829913133,0.0,0.0
314754806.0,3,8,Glonass_L1,22469137.978547424,-4439465.708028367,11275339.394678572,-8064.011819322861,21988301.2997721,0.64,36.909169106627786,0.0,0.0
314755006.0,1,1,GPS_L1,15485438.952463422,-153125.4360229896,21505887.2795743,9929.880370951554,22026359.367139,0.32,5.787329765022634,0.0,0.0
314755006.0,1,22,GPS_L1,20272938.309261065,-3596220.151376746,17073675.790954717,75371.00857232626,22492055.5790359,0.32,14.46507338521647,0.0,0.0
314755006.0,3,7,Glonass_L1,11225608.173349746,6395590.84026014,22034809.507502034,-3196.025999581909,21318942.1550424,0.64,-33.50040829913133,0.0,0.0
314755006.0,3,8,Glonass_L1,22468847.473823767,-4439362.636403063,11275961.929260733,-8064.011855115897,21988208.9532198,0.64,36.909169106627786,0.0,0.0
314755206.0,1,1,GPS_L1,15485588.703040345,-152596.25692261386,21505788.40543664,9929.880447558024,22026343.5921422,0.32,5.787329765022634,0.0,0.0
314755206.0,1,22,GPS_L1,20272692.074757725,-3595869.3252391256,17074045.106004976,75371.00795018538,22492010.2957209,0.32,14.46507338521647,0.0,0.0
314755206.0,3,7,Glonass_L1,11225057.959655346,6395833.650221462,22035019.141323127,-3196.025987974806,21318997.3675313,0.64,-33.50040829913133,0.0,0.0
314755206.0,3,8,Glonass_L1,22468556.95535299,-4439259.552993773,11276584.453034315,-8064.011890963694,21988116.5368667,0.64,36.909169106627786,0.0,0.0
314755406.0,1,1,GPS_L1,15485738.45908387,-152067.0820920845,21505689.512876973,9929.880524155413,22026327.7822449,0.32,5.787329765022634,0.0,0.0
314755406.0,1,22,GPS_L1,20272445.83791032,-3595518.489688293,17074414.406828,75371.00732815047,22491964.9600552,0.32,14.46507338521647,0.0,0.0
314755406.0,3,7,Glonass_L1,11224507.744695012,6396076.471474815,22035228.754064742,-3196.0259763036,21319052.5451198,0.64,-33.50040829913133,0.0,0.0
314755406.0,3,8,Glonass_L1,22468266.423135664,-4439156.457800181,11277206.96599874,-8064.011926866096,21988024.1205135,0.64,36.909169106627786,0.0,0.0
314755606.0,1,1,GPS_L1,15485888.220593777,-151537.911531897,21505590.60189541,9929.880600743729,22026312.1119494,0.32,5.787329765022634,0.0,0.0
314755606.0,1,22,GPS_L1,20272199.59871929,-3595167.6447244086,17074783.69342348,75371.00670622151,22491919.7116406,0.32,14.46507338521647,0.0,0.0
314755606.0,3,7,Glonass_L1,11223957.528469482,6396319.3040200425,22035438.34572672,-3196.025964568356,21319107.6703576,0.64,-33.50040829913133,0.0,0.0
314755606.0,3,8,Glonass_L1,22467975.87717236,-4439053.35082198,11277829.468153408,-8064.011962822951,21987931.8612123,0.64,36.909169106627786,0.0,0.0
314755806.0,1,1,GPS_L1,15486037.987569798,-151008.7452427009,21505491.67249209,9929.880677322994,22026296.3718529,0.32,5.787329765022634,0.0,0.0
314755806.0,1,22,GPS_L1,20271953.357185133,-3594816.790347732,17075152.96579101,75371.00608439834,22491874.306174,0.32,14.46507338521647,0.0,0.0
314755806.0,3,7,Glonass_L1,11223407.31097965,6396562.1478569135,22035647.916308776,-3196.0259527691373,21319162.9002968,0.64,-33.50040829913133,0.0,0.0
314755806.0,3,8,Glonass_L1,22467685.31746374,-4438950.232058887,11278451.959497552,-8064.011998834107,21987839.5321103,0.64,36.909169106627786,0.0,0.0
314756006.0,1,1,GPS_L1,15486187.760011794,-150479.58322468377,21505392.724667057,9929.88075389322,22026280.6317565,0.32,5.787329765022634,0.0,0.0
314756006.0,1,22,GPS_L1,20271707.113308124,-3594465.926558217,17075522.223930515,75371.00546268089,22491828.9530581,0.32,14.46507338521647,0.0,0.0
314756006.0,3,7,Glonass_L1,11222857.092225935,6396805.002985413,22035857.46581085,-3196.025940906007,21319218.2000368,0.64,-33.50040829913133,0.0,0.0
314756006.0,3,8,Glonass_L1,22467394.74401021,-4438847.101510531,11279074.440030947,-8064.01203489941,21987747.2379087,0.64,36.909169106627786,0.0,0.0
314756206.0,1,1,GPS_L1,15486337.537919505,-149950.42547849508,21505293.75842042,9929.880830454424,22026265.0138117,0.32,5.787329765022634,0.0,0.0
314756206.0,1,22,GPS_L1,20271460.867088784,-3594115.053356125,17075891.467841584,75371.00484106908,22491783.5999422,0.32,14.46507338521647,0.0,0.0
314756206.0,3,7,Glonass_L1,11222306.87220923,6397047.869405313,22036066.99423269,-3196.025928979028,21319273.517227,0.64,-33.50040829913133,0.0,0.0
314756206.0,3,8,Glonass_L1,22467104.15681242,-4438743.959176631,11279696.909752818,-8064.012071018705,21987654.8390057,0.64,36.909169106627786,0.0,0.0
314756406.0,1,1,GPS_L1,15486487.321292702,-149421.27200463045,21505194.77375229,9929.880907006622,22026249.3609664,0.32,5.787329765022634,0.0,0.0
314756406.0,1,22,GPS_L1,20271214.618527528,-3593764.1707416144,17076260.697523918,75371.00421956282,22491738.2119259,0.32,14.46507338521647,0.0,0.0
314756406.0,3,7,Glonass_L1,11221756.650930272,6397290.747116454,22036276.50157412,-3196.025916988264,21319328.7471662,0.64,-33.50040829913133,0.0,0.0
314756406.0,3,8,Glonass_L1,22466813.55587094,-4438640.805056875,11280319.368662575,-8064.01210719184,21987562.4401028,0.64,36.909169106627786,0.0,0.0
314756606.0,1,1,GPS_L1,15486637.110131163,-148892.12280358537,21505095.770662785,9929.880983549832,22026233.6034197,0.32,5.787329765022634,0.0,0.0
314756606.0,1,22,GPS_L1,20270968.36762479,-3593413.278714844,17076629.912977215,75371.00359816205,22491692.9286108,0.32,14.46507338521647,0.0,0.0
314756606.0,3,7,Glonass_L1,11221206.428389804,6397533.636118679,22036485.98783492,-3196.025904933778,21319384.029456,0.64,-33.50040829913133,0.0,0.0
314756606.0,3,8,Glonass_L1,22466522.94118636,-4438537.639150951,11280941.816759633,-8064.012143418663,21987469.971399,0.64,36.909169106627786,0.0,0.0
314756806.0,1,1,GPS_L1,15486786.904434629,-148362.97787600933,21504996.74915201,9929.881060084068,22026217.7411718,0.32,5.787329765022634,0.0,0.0
314756806.0,1,22,GPS_L1,20270722.114381067,-3593062.3772760737,17076999.114201073,75371.0029768666,22491647.6103954,0.32,14.46507338521647,0.0,0.0
314756806.0,3,7,Glonass_L1,11220656.204588717,6397776.53641176,22036695.45301486,-3196.0258928156327,21319439.1546938,0.64,-33.50040829913133,0.0,0.0
314756806.0,3,8,Glonass_L1,22466232.31275932,-4438434.46145858,11281564.25404322,-8064.012179699021,21987377.5375956,0.64,36.909169106627786,0.0,0.0
314757006.0,1,1,GPS_L1,15486936.70420295,-147833.83722208996,21504897.70922002,9929.881136609343,22026202.1057767,0.32,5.787329765022634,0.0,0.0
314757006.0,1,22,GPS_L1,20270475.858796656,-3592711.466425259,17077368.301195405,75371.00235567646,22491602.1874786,0.32,14.46507338521647,0.0,0.0
314757006.0,3,7,Glonass_L1,11220105.979527423,6398019.447995679,22036904.897113867,-3196.025880633893,21319494.4544338,0.64,-33.50040829913133,0.0,0.0
314757006.0,3,8,Glonass_L1,22465941.67059024,-4438331.271979389,11282186.680513104,-8064.0122160327555,21987285.2084936,0.64,36.909169106627786,0.0,0.0
314757206.0,1,1,GPS_L1,15487086.509435872,-147304.7008424767,21504798.650866944,9929.88121312568,22026186.3307799,0.32,5.787329765022634,0.0,0.0
314757206.0,1,22,GPS_L1,20270229.600872047,-3592360.54616266,17077737.473959807,75371.00173459151,22491556.8518129,0.32,14.46507338521647,0.0,0.0
314757206.0,3,7,Glonass_L1,11219555.75320683,6398262.370870209,22037114.32013168,-3196.025868388621,21319549.6494726,0.64,-33.50040829913133,0.0,0.0
314757206.0,3,8,Glonass_L1,22465651.01467976,-4438228.070713097,11282809.096168516,-8064.012252419719,21987192.8793915,0.64,36.909169106627786,0.0,0.0
314757406.0,1,1,GPS_L1,15487236.32013316,-146775.5687376652,21504699.57409288,9929.881289633086,22026170.5906835,0.32,5.787329765022634,0.0,0.0
314757406.0,1,22,GPS_L1,20269983.34060768,-3592009.616488436,17078106.632493988,75371.00111361167,22491511.5161472,0.32,14.46507338521647,0.0,0.0
314757406.0,3,7,Glonass_L1,11219005.525627663,6398505.30503519,22037323.72206812,-3196.02585607988,21319604.8968619,0.64,-33.50040829913133,0.0,0.0
314757406.0,3,8,Glonass_L1,22465360.345028464,-4438124.857659393,11283431.501008868,-8064.012288859759,21987100.6026401,0.64,36.909169106627786,0.0,0.0
314757606.0,1,1,GPS_L1,15487386.136294603,-146246.4409081509,21504600.478897925,9929.881366131583,22026154.9029377,0.32,5.787329765022634,0.0,0.0
314757606.0,1,22,GPS_L1,20269737.07800396,-3591658.677402743,17078475.77679763,75371.00049273683,22491466.0932304,0.32,14.46507338521647,0.0,0.0
314757606.0,3,7,Glonass_L1,11218455.296790672,6398748.250490466,22037533.102922983,-3196.025843707733,21319660.1966019,0.64,-33.50040829913133,0.0,0.0
314757606.0,3,8,Glonass_L1,22465069.661636926,-4438021.632817965,11284053.89503357,-8064.012325352717,21987008.2560878,0.64,36.909169106627786,0.0,0.0
314757806.0,1,1,GPS_L1,15487535.957919933,-145717.3173545834,21504501.365282223,9929.881442621185,22026139.05814,0.32,5.787329765022634,0.0,0.0
314757806.0,1,22,GPS_L1,20269490.81306142,-3591307.728905845,17078844.90687034,75370.99987196694,22491420.7226643,0.32,14.46507338521647,0.0,0.0
314757806.0,3,7,Glonass_L1,11217905.066696744,6398991.2072358085,22037742.462696027,-3196.025831272245,21319715.4788917,0.64,-33.50040829913133,0.0,0.0
314757806.0,3,8,Glonass_L1,22464778.9645058,-4437918.396188533,11284676.27824185,-8064.0123618984435,21986916.0142368,0.64,36.909169106627786,0.0,0.0
314758006.0,1,1,GPS_L1,15487685.785009002,-145188.19807715018,21504402.23324581,9929.881519101906,22026123.4052947,0.32,5.787329765022634,0.0,0.0
314758006.0,1,22,GPS_L1,20269244.54578033,-3590956.7709976947,17079214.02271203,75370.99925130188,22491375.3520982,0.32,14.46507338521647,0.0,0.0
314758006.0,3,7,Glonass_L1,11217354.835346296,6399234.1752712,22037951.801387176,-3196.025818773477,21319770.7088309,0.64,-33.50040829913133,0.0,0.0
314758006.0,3,8,Glonass_L1,22464488.25363549,-4437815.147770725,11285298.650633482,-8064.012398496784,21986823.6502343,0.64,36.909169106627786,0.0,0.0
314758206.0,1,1,GPS_L1,15487835.617561556,-144659.08307650083,21504303.08278881,9929.881595573765,22026107.8048001,0.32,5.787329765022634,0.0,0.0
314758206.0,1,22,GPS_L1,20268998.2761612,-3590605.8036785526,17079583.1243223,75370.99863074155,22491329.8768307,0.32,14.46507338521647,0.0,0.0
